Resource,type,name,base_name,extension,size,date,sha1,md5,mime_type,file_type,programming_language,is_binary,is_text,is_archive,is_media,is_source,is_script,is_legal,is_manifest,is_readme,is_top_level,files_count,dirs_count,size_count,scan_errors,license__key,license__score,license__name,license__short_name,license__category,license__is_exception,license__owner,license__homepage_url,license__text_url,license__reference_url,license__spdx_license_key,license__spdx_url,matched_rule__identifier,matched_rule__license_expression,matched_rule__licenses,matched_rule__is_license_text,matched_rule__is_license_notice,matched_rule__is_license_reference,matched_rule__is_license_tag,matched_rule__matcher,matched_rule__rule_length,matched_rule__matched_length,matched_rule__match_coverage,matched_rule__rule_relevance,copyright,start_line,end_line,author,copyright_holder
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction1$mcZF$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,Typesafe Inc.
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction1$mcZI$sp.java,file,JFunction1$mcZI$sp.java,JFunction1$mcZI$sp,.java,393,2018-08-28,9f43c2311d8885342ac7d3b2db886db3cd259fea,38718fec0e46da6730ae36c99d9c4dcf,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction1$mcZI$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright (c) 2012-2015 Typesafe Inc. <http://www.typesafe.com>,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction1$mcZI$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,Typesafe Inc.
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction1$mcZJ$sp.java,file,JFunction1$mcZJ$sp.java,JFunction1$mcZJ$sp,.java,395,2018-08-28,84521cc20a8d74e157ae5801dcbc55880280ef47,ce30aacff1c7e84d18a30e8b601c1ddd,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction1$mcZJ$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright (c) 2012-2015 Typesafe Inc. <http://www.typesafe.com>,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction1$mcZJ$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,Typesafe Inc.
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcDDD$sp.java,file,JFunction2$mcDDD$sp.java,JFunction2$mcDDD$sp,.java,470,2018-08-28,9e52a8014b89e012f2b1e3a1f0513d507d188f00,9a5b5883a505604933579eb6b0e56368,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcDDD$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright (c) 2012-2015 Typesafe Inc. <http://www.typesafe.com>,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcDDD$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,Typesafe Inc.
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcDDI$sp.java,file,JFunction2$mcDDI$sp.java,JFunction2$mcDDI$sp,.java,464,2018-08-28,81046d438ef382d5fecb282b7f34d4c080ae0e2f,f1d8a0a6d2321a5b720244124099f250,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcDDI$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright (c) 2012-2015 Typesafe Inc. <http://www.typesafe.com>,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcDDI$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,Typesafe Inc.
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcDDJ$sp.java,file,JFunction2$mcDDJ$sp.java,JFunction2$mcDDJ$sp,.java,466,2018-08-28,42d7bec036997b02282bec4eafe6869b25d464c0,ddafd6e4fe2e7e69dd574a9c6e29df3b,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcDDJ$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright (c) 2012-2015 Typesafe Inc. <http://www.typesafe.com>,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcDDJ$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,Typesafe Inc.
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcDID$sp.java,file,JFunction2$mcDID$sp.java,JFunction2$mcDID$sp,.java,464,2018-08-28,1fa586037c0cb060c1d21a81038f46e49643f73a,62b424e37f8bef4b748d0fb8255e615a,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcDID$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright (c) 2012-2015 Typesafe Inc. <http://www.typesafe.com>,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcDID$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,Typesafe Inc.
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcDII$sp.java,file,JFunction2$mcDII$sp.java,JFunction2$mcDII$sp,.java,458,2018-08-28,4b127151e5bd05dae5785b7be6ae8e609650a037,daf6880da03ae4e66894e15cd796e718,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcDII$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright (c) 2012-2015 Typesafe Inc. <http://www.typesafe.com>,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcDII$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,Typesafe Inc.
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcDIJ$sp.java,file,JFunction2$mcDIJ$sp.java,JFunction2$mcDIJ$sp,.java,460,2018-08-28,ef380e6780025cea6e70c9cfe5f9b204435f3adf,28028cf60fc0069b7d9f7ae559b3acc6,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcDIJ$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright (c) 2012-2015 Typesafe Inc. <http://www.typesafe.com>,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcDIJ$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,Typesafe Inc.
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcDJD$sp.java,file,JFunction2$mcDJD$sp.java,JFunction2$mcDJD$sp,.java,466,2018-08-28,6b91e498561305b6376958e9e26184ad90275530,92448510469c83800599cfa14c590f09,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcDJD$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright (c) 2012-2015 Typesafe Inc. <http://www.typesafe.com>,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcDJD$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,Typesafe Inc.
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcDJI$sp.java,file,JFunction2$mcDJI$sp.java,JFunction2$mcDJI$sp,.java,460,2018-08-28,d0c73498b5b1ce42377fbce14caa0837208adceb,981ec3c35f6b9f4cd4761685884bc512,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcDJI$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright (c) 2012-2015 Typesafe Inc. <http://www.typesafe.com>,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcDJI$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,Typesafe Inc.
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcDJJ$sp.java,file,JFunction2$mcDJJ$sp.java,JFunction2$mcDJJ$sp,.java,462,2018-08-28,5e2efb5440d1c4b5e3410559197e05832171a035,8d2fb6166664f4bf250cabdf1c1ef5c8,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcDJJ$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright (c) 2012-2015 Typesafe Inc. <http://www.typesafe.com>,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcDJJ$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,Typesafe Inc.
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcFDD$sp.java,file,JFunction2$mcFDD$sp.java,JFunction2$mcFDD$sp,.java,468,2018-08-28,22371da1ab2b607e404958af3aae2e32b4641b49,e06122abf06e8c5e6438a3f9f65a6f65,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcFDD$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright (c) 2012-2015 Typesafe Inc. <http://www.typesafe.com>,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcFDD$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,Typesafe Inc.
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcFDI$sp.java,file,JFunction2$mcFDI$sp.java,JFunction2$mcFDI$sp,.java,462,2018-08-28,433e2a5c002f0edc552387c0a8c8e191e1cc64ab,8ae0f5d077340e4a9e647237444a1c09,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcFDI$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright (c) 2012-2015 Typesafe Inc. <http://www.typesafe.com>,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcFDI$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,Typesafe Inc.
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcFDJ$sp.java,file,JFunction2$mcFDJ$sp.java,JFunction2$mcFDJ$sp,.java,464,2018-08-28,09e52cc805356dc8e257d7acb0fb4d26552171c0,8b5be0589813d0874691ece1645729c4,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcFDJ$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright (c) 2012-2015 Typesafe Inc. <http://www.typesafe.com>,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcFDJ$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,Typesafe Inc.
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcFID$sp.java,file,JFunction2$mcFID$sp.java,JFunction2$mcFID$sp,.java,462,2018-08-28,5d5c74c155a0fa5c3565752c6456d8c7e9240e8b,10fcf5c742447fdd6af379ee6d7aff5c,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcFID$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright (c) 2012-2015 Typesafe Inc. <http://www.typesafe.com>,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcFID$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,Typesafe Inc.
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcFII$sp.java,file,JFunction2$mcFII$sp.java,JFunction2$mcFII$sp,.java,456,2018-08-28,190167fffdda1359ff3be819215996c9e438ea6d,688d9dc6343b8bf38d71986fc78145eb,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcFII$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright (c) 2012-2015 Typesafe Inc. <http://www.typesafe.com>,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcFII$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,Typesafe Inc.
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcFIJ$sp.java,file,JFunction2$mcFIJ$sp.java,JFunction2$mcFIJ$sp,.java,458,2018-08-28,344c45762446611959728bc7586f5d337a2e81b4,81dfc69250b3e67e27f201a9c0ea86ee,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcFIJ$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright (c) 2012-2015 Typesafe Inc. <http://www.typesafe.com>,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcFIJ$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,Typesafe Inc.
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcFJD$sp.java,file,JFunction2$mcFJD$sp.java,JFunction2$mcFJD$sp,.java,464,2018-08-28,26fac6c261664de03aa43ced4bab627fcbbdc17d,9fcac7e9d523150cccccdbf57d176091,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcFJD$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright (c) 2012-2015 Typesafe Inc. <http://www.typesafe.com>,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcFJD$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,Typesafe Inc.
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcFJI$sp.java,file,JFunction2$mcFJI$sp.java,JFunction2$mcFJI$sp,.java,458,2018-08-28,b9ea092a52a5fd7e08f942b7075c6636b499391e,85194088641f6dfb299f4c3a1327f4ab,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcFJI$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright (c) 2012-2015 Typesafe Inc. <http://www.typesafe.com>,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcFJI$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,Typesafe Inc.
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcFJJ$sp.java,file,JFunction2$mcFJJ$sp.java,JFunction2$mcFJJ$sp,.java,460,2018-08-28,60bdf0e8d6d03521cff1d447b8b14fcf6242e3ae,9dd7aeafd5421431ef538c161114a7d1,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcFJJ$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright (c) 2012-2015 Typesafe Inc. <http://www.typesafe.com>,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcFJJ$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,Typesafe Inc.
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcIDD$sp.java,file,JFunction2$mcIDD$sp.java,JFunction2$mcIDD$sp,.java,468,2018-08-28,60b04fbb2dacc9b4b35899b02df18939b2a70d1f,95dc892967d3e5383a6b11d4f854e42a,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcIDD$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright (c) 2012-2015 Typesafe Inc. <http://www.typesafe.com>,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcIDD$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,Typesafe Inc.
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcIDI$sp.java,file,JFunction2$mcIDI$sp.java,JFunction2$mcIDI$sp,.java,462,2018-08-28,760425ba1146ab3af121dd104e640f387d8ce3e4,aa702ec2854292722b158631e99ebaa9,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcIDI$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright (c) 2012-2015 Typesafe Inc. <http://www.typesafe.com>,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcIDI$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,Typesafe Inc.
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcIDJ$sp.java,file,JFunction2$mcIDJ$sp.java,JFunction2$mcIDJ$sp,.java,464,2018-08-28,01b84e82b84f9259b712719d5b41a4a53458a9b6,6f7aa4267a4da9123088ec20555aed9d,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcIDJ$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright (c) 2012-2015 Typesafe Inc. <http://www.typesafe.com>,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcIDJ$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,Typesafe Inc.
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcIID$sp.java,file,JFunction2$mcIID$sp.java,JFunction2$mcIID$sp,.java,462,2018-08-28,7b91cc333f8057a7937379ef0e3a5b41a8faa202,5213758bfd9a9e2503f3f975c36af5f8,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcIID$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright (c) 2012-2015 Typesafe Inc. <http://www.typesafe.com>,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcIID$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,Typesafe Inc.
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcIII$sp.java,file,JFunction2$mcIII$sp.java,JFunction2$mcIII$sp,.java,456,2018-08-28,158984d53db9538497bc847bd5d4287ac7681f93,96a8059b90ca9f979491cde9471639ea,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcIII$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright (c) 2012-2015 Typesafe Inc. <http://www.typesafe.com>,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcIII$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,Typesafe Inc.
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcIIJ$sp.java,file,JFunction2$mcIIJ$sp.java,JFunction2$mcIIJ$sp,.java,458,2018-08-28,c568a004568857b9223cf8cb2cdba8fb152f6526,38351b05bf08997a3024d86dfa1d5966,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcIIJ$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright (c) 2012-2015 Typesafe Inc. <http://www.typesafe.com>,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcIIJ$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,Typesafe Inc.
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcIJD$sp.java,file,JFunction2$mcIJD$sp.java,JFunction2$mcIJD$sp,.java,464,2018-08-28,1fb019d8bfcea94a0299a340083b138d0987fe12,fa775ec32711335c11d891bb007160e9,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcIJD$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright (c) 2012-2015 Typesafe Inc. <http://www.typesafe.com>,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcIJD$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,Typesafe Inc.
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcIJI$sp.java,file,JFunction2$mcIJI$sp.java,JFunction2$mcIJI$sp,.java,458,2018-08-28,3c4c134590880e64c864168a22c7f28f8d70472e,2e0af3c6adf84354a58c0c199f91e12b,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcIJI$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright (c) 2012-2015 Typesafe Inc. <http://www.typesafe.com>,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcIJI$sp.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,Typesafe Inc.
/scala-library-2.13.0-M5-sources.jar-extract/scala/runtime/java8/JFunction2$mcIJJ$sp.java,file,JFunction2$mcIJJ$sp.java,JFunction2$mcIJJ$sp,.java,460,2018-08-28,15dfa910e0f13164c62f9552bb918209edad27fd,4de65fd9ab480690c739bde612c73bce,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
