"download_url","type","namespace","name","version","qualifier","provider","has_all_spdx_licenses","has_consistent_key_and_file_level_license","has_all_license_texts","score","has_top_level_declared_licenses","file_level_license_and_copyright_coverage","Errors"
"https://files.pythonhosted.org/packages/38/ab/3674069bb1dadcd23e2e76c133cfa806026e68c97510224b3726562a8c44/tox-3.5.2.tar.gz","pypi",,"tox","3.5.2",,"pypi","True","False","False","45","True","0.02197802197802198",
"https://files.pythonhosted.org/packages/79/3c/2ad76ba49f9e3d88d2b58e135b7821d93741856d1fe49970171f73529303/sqlparse-0.2.4.tar.gz","pypi",,"sqlparse","0.2.4",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/88/68/0417164f344ad702245424d8f998b5c99f1c6147ad1ad645a465ae932134/nbconvert-5.4.0.tar.gz","pypi",,"nbconvert","5.4.0",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/88/8d/c5d3ac1bdcd74c7327c733c9d02354ff12d7d72744f262ed1e26560962b2/ipywidgets-7.4.2.tar.gz","pypi",,"ipywidgets","7.4.2",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/65/1e/adf6e000ea5dc909aa420352d6ba37f16434c8a3c2fa030445411a1ed545/python-editor-1.0.3.tar.gz","pypi",,"python-editor","1.0.3",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/4c/ea/236e2584af67bb6df960832731a6e5325fd4441de001767da328c33368ce/pandocfilters-1.4.2.tar.gz","pypi",,"pandocfilters","1.4.2",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/06/30/9a7e917066d851d8b4117e85794b5f14516419ea714a8a2681ec6aa8a981/testpath-0.4.2.tar.gz","pypi",,"testpath","0.4.2",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/f1/81/a7c62fc0cae20cf96fa94013617f13a1ef561323d92a101739d41e1b1ea8/qtconsole-4.4.2.tar.gz","pypi",,"qtconsole","4.4.2",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/20/f1/14a62bba209ae189e5c5fa33d5e0b7a4b5969488fa71fd3b8b323860bfc8/Flask-RESTful-0.3.6.tar.gz","pypi",,"flask-restful","0.3.6",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/a2/c9/a2d5737f63cd9df4317a4acc15d1ddf4952e28398601d8d7d706c16381e0/uwsgi-2.0.17.1.tar.gz","pypi",,"uwsgi","2.0.17.1",,"pypi","True","False","False","45","True","0.007668711656441718",
"https://files.pythonhosted.org/packages/5d/0e/a72d85a55761c2c3ff1cb968143a2fd5f360220779ed90e0fadf4106d4f2/Twisted-18.9.0.tar.bz2","pypi",,"twisted","18.9.0",,"pypi","False","False","True","45","True","0.00746775288526816",
"https://files.pythonhosted.org/packages/a5/3b/cecbf151bb4b4bf8c0b0c82d40e67bf08dc1c6daea929f95f2a7010f5a4b/docker-compose-1.22.0.tar.gz","pypi",,"docker-compose","1.22.0",,"pypi","True","False","False","45","True","0.003952569169960474",
"https://files.pythonhosted.org/packages/3b/d5/181cab9a39dbe8060bd073acae2518e0378e66ff7509c4c6db0881d58e01/jdcal-1.4.tar.gz","pypi",,"jdcal","1.4",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/c9/a9/371d0b8fe37dd231cf4b2cff0a9f0f25e98f3a73c3771742444be27f2944/jupyter-1.0.0.tar.gz","pypi",,"jupyter","1.0.0",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/99/2a/75fe6aa7086e838570f29899f674e7896a42be26d9fff33f90d990e599d2/python-daemon-2.2.0.tar.gz","pypi",,"python-daemon","2.2.0",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/92/c8/b7e768a3dec19b09d8ad5296a479e03c19a741a1bb4abab27c09236b8562/jupyter_console-6.0.0.tar.gz","pypi",,"jupyter-console","6.0.0",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/fa/2d/906afc44a833901fc6fed1a89c228e5c88fbfc6bd2f3d2f0497fdfb9c525/docker-py-1.10.6.tar.gz","pypi",,"docker-py","1.10.6",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/52/ea/f31e1d2e9eb130fda2a631e22eac369dc644e8807345fbed5113f2d6f92b/cssselect-1.0.3.tar.gz","pypi",,"cssselect","1.0.3",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/c3/4d/d4089e1a3dd25b46bebdb55a992b0797cff657b4477bc32ce28038fdecbc/anyjson-0.3.3.tar.gz","pypi",,"anyjson","0.3.3",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/52/cf/2ebc7d282f026e21eed4987e42e10964a077c13cfc168b42f3573a7f178c/typed-ast-1.1.0.tar.gz","pypi",,"typed-ast","1.1.0",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/4c/a1/94790efc86414a127fdf2c1277530c789b458bdd4b120630d4d84ea04898/proto-google-cloud-error-reporting-v1beta1-0.15.3.tar.gz","pypi",,"proto-google-cloud-error-reporting-v1beta1","0.15.3",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/0c/08/69581af3c4807d2b8bac47251c80343161b9f315a7f91fb703aa865302d9/XlsxWriter-1.1.2.tar.gz","pypi",,"xlsxwriter","1.1.2",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/9b/28/f26f67381cb23e81271b8d66c00a846ad9d25a909ae1ae1df8222fad2744/grpc-google-iam-v1-0.11.4.tar.gz","pypi",,"grpc-google-iam-v1","0.11.4",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/1e/12/a212cf206d67e368b851ad1b3e2560c343021a48bc2581e5184056cf8ced/aniso8601-3.0.2.tar.gz","pypi",,"aniso8601","3.0.2",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/ac/a0/e9a0268094e0b569b03153fd11b9b9f54c4df8d7917c55550edbcdf8b55e/pika-0.12.0.tar.gz","pypi",,"pika","0.12.0",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/0f/40/ac5f9e44a55b678c3cd881b4c3376e5b002677dbeab6fb3a50bac5d50d29/python-mimeparse-1.6.0.tar.gz","pypi",,"python-mimeparse","1.6.0",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/cd/1d/7221354ebfc32b868740d02e44225c2ce00769b0d3dc370e463e2bc4b446/WTForms-2.2.1.tar.gz","pypi",,"wtforms","2.2.1",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/6b/a4/b1ef813e7dd74ef193ae45849f592141cdfbd93bac206347ab5ded149335/django-filter-2.0.0.tar.gz","pypi",,"django-filter","2.0.0",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/a8/af/07a13b1560ebcc9bf4dd439aeb63243cbd8d374f4f328691470d6a9b9804/apipkg-1.5.tar.gz","pypi",,"apipkg","1.5",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/43/b8/057c3e5b546ff4b24263164ecda13f6962d85c9dc477fcc0bcdcb3adb658/yarl-1.2.6.tar.gz","pypi",,"yarl","1.2.6",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/8b/c7/c3f6ae21cd9bde9b434ffc5a451e2ba657a5a062d21ee41fe9990c739013/patsy-0.5.0.tar.gz","pypi",,"patsy","0.5.0",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/a4/89/a469aad9256aedfbb47a29ec2b2eeb855d9f24a7a4c2ff28bd8d1042ef02/PyHamcrest-1.9.0.tar.gz","pypi",,"pyhamcrest","1.9.0",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/f0/a2/40adaae7cbdd007fb12777e550b5ce344b56189921b9f70f37084c021ca4/text-unidecode-1.2.tar.gz","pypi",,"text-unidecode","1.2",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/45/a0/317c6422b26c12fe0161e936fc35f36552069ba8e6f7ecbd99bbffe32a5f/meld3-1.0.2.tar.gz","pypi",,"meld3","1.0.2",,"pypi","False","False","True","45","True","0.0",
"https://files.pythonhosted.org/packages/44/6d/1c036dd5280e4a0fa5e7fb09be38ce7da19c2698604096560af36ec49b1d/django-cors-headers-2.4.0.tar.gz","pypi",,"django-cors-headers","2.4.0",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/83/35/6dc423e0ff354c326849d6d878d104b44be7eec491dcf26787ab3593cd81/maxminddb-1.4.1.tar.gz","pypi",,"maxminddb","1.4.1",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/6e/5e/4e721e30cf175f9e11a5acccf4cd74898c32cae93580308ecd4cf7d2a454/voluptuous-0.11.5.tar.gz","pypi",,"voluptuous","0.11.5",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/cf/3c/19f930f9e74c417e2c617055ceb2be6aee439ac68e07b7d3b3119a417191/fabric-2.4.0.tar.gz","pypi",,"fabric","2.4.0",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/ac/aa/9b065a76b9af472437a0059f77e8f962fe350438b927cb80184c32f075eb/pathlib-1.0.1.tar.gz","pypi",,"pathlib","1.0.1",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/db/37/f57c7a99827aa03fa8efc24037ff9990deb1c6a7bb2f23c388bd36b8748a/sphinx_rtd_theme-0.4.2.tar.gz","pypi",,"sphinx-rtd-theme","0.4.2",,"pypi","True","False","False","45","True","0.038461538461538464",
"https://files.pythonhosted.org/packages/49/38/5ee82400154a8703abfbac94936948fb71426f8a6154840297fcb899f1da/freezegun-0.3.11.tar.gz","pypi",,"freezegun","0.3.11",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/4a/52/26a6583ad9a8d26d60f0d3a6a491cf93fc393346fd71088159c7ea48ba36/python_jwt-3.2.3.tar.gz","pypi",,"python-jwt","3.2.3",,"pypi","True","False","False","45","True","0.01652892561983471",
"https://files.pythonhosted.org/packages/84/2a/bfee636b1e2f7d6e30dd74f49201ccfa5c3cf322d44929ecc6c137c486c5/pathspec-0.5.9.tar.gz","pypi",,"pathspec","0.5.9",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/b4/d7/62d335d9df28e2f78207dcd12bbbcee89a7b5ba6d247feaddc9d04f27e1e/python-augeas-1.0.3.tar.gz","pypi",,"python-augeas","1.0.3",,"pypi","True","False","False","45","True","0.023076923076923078",
"https://files.pythonhosted.org/packages/e5/b7/3bca6132d813283674c41ab5373b8df5af81e5140d6a5ff0fbda9182e30d/django-debug-toolbar-1.10.1.tar.gz","pypi",,"django-debug-toolbar","1.10.1",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/12/bc/595a77c4b5e204847fdf19268314ef59c85193a9dc9f83630fc459c0fee5/repoze.lru-0.7.tar.gz","pypi",,"repoze-lru","0.7",,"pypi","False","False","True","45","True","0.0",
"https://files.pythonhosted.org/packages/7c/c0/4f48b2b1ff9eec624624142e9be28a6c91b494fd1513df4ef7544da3886c/keyring-15.1.0.tar.gz","pypi",,"keyring","15.1.0",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/2e/68/44a14494b019a0b05a581608ae1962363a757722d4db6b8c1e2445817e19/geoip2-2.9.0.tar.gz","pypi",,"geoip2","2.9.0",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/c4/72/011706e8d78b1e8cbd5b8a596ce42d693fb3df68f54b97975f9dd9967e81/marshmallow-2.16.1.tar.gz","pypi",,"marshmallow","2.16.1",,"pypi","True","False","False","45","True","0.029411764705882353",
"https://files.pythonhosted.org/packages/28/ca/cf17ceca2d8caf8f93ea844bd862ad3f595a796648958ae6c5faf846e354/letsencrypt-0.7.0.tar.gz","pypi",,"letsencrypt","0.7.0",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/9e/17/1d4ed6e1a4c0918a0357dfa2fdbe26bf63f6e616013c04a14bce9fd33e40/pyaml-17.12.1.tar.gz","pypi",,"pyaml","17.12.1",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/59/79/712ee9277d4f20fa5e53d301934ef4b3124ead111cf35db5d5cbb405c398/grpc-google-cloud-logging-v2-0.90.0.tar.gz","pypi",,"grpc-google-cloud-logging-v2","0.90.0",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/95/bd/3ea8628c5965281f340b7f40496ca16a0fc7e853a865e8f801ed2be7332f/certbot-nginx-0.27.1.tar.gz","pypi",,"certbot-nginx","0.27.1",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/6e/b7/13ca0d5b680daa59812a7af5870ac97162033056b9e04f9a6aee0ea6f3ae/w3lib-1.19.0.tar.gz","pypi",,"w3lib","1.19.0",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/7d/8e/83b6cec169e2af1ea82447af844012fa445a414bcba326342ed935274dcb/tldextract-2.2.0.tar.gz","pypi",,"tldextract","2.2.0",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/2a/1f/4124f15e1132a2eeeaf616d825990bb1d395b4c2c37362654ea5cd89bb42/proto-google-cloud-datastore-v1-0.90.4.tar.gz","pypi",,"proto-google-cloud-datastore-v1","0.90.4",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/d1/e0/efa44203ac74739d4e9f383a9c560882e038853ba43a81eed6e00735f9ab/responses-0.10.1.tar.gz","pypi",,"responses","0.10.1",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/bd/6f/54fbf0999a606680d27c69b1ad12dfff62768ecb9fe48524cebda6eb4423/suds-jurko-0.6.tar.bz2","pypi",,"suds-jurko","0.6",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/02/a0/32e1d5a21b703f600183e205aafc6773577e16429af5ad3c3f9b956b07ca/enum-0.4.7.tar.gz","pypi",,"enum","0.4.7",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/33/0b/22c069f40dddfe4fc8600140155168393178879652961e7ae0dc0707b776/ijson-2.3.tar.gz","pypi",,"ijson","2.3",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/fb/4f/07c6f30c4f618144f24fbb1c83a51d2a7c4cd41f93988cb52ae1efc6c074/parsel-1.5.0.tar.gz","pypi",,"parsel","1.5.0",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/72/83/f76958017f3094b072d8e3a72d25c3ed65f754cc607fdb6a7b33d84ab1d5/semantic_version-2.6.0.tar.gz","pypi",,"semantic-version","2.6.0",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/be/18/0b7283f0ebf6ad4bb6b9937538495eadf05ef097b102946b9445c4242636/extras-1.0.0.tar.gz","pypi",,"extras","1.0.0",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/62/ff/f3927023d5ef2ee4156a54ff87757eaff1f630aed6c0c4fbd1c1413bfb88/influxdb-5.2.0.tar.gz","pypi",,"influxdb","5.2.0",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/ee/bd/440da735a11c6087eed7cc8747fc4b995cbac2464168682f8ee1c8e43844/dogpile.cache-0.6.7.tar.gz","pypi",,"dogpile-cache","0.6.7",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/d8/1e/7c3c77451918116d1d2293e55b4e7f2b6357d98bce7146046bed18af2297/path.py-11.5.0.tar.gz","pypi",,"path-py","11.5.0",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/61/52/8c792abebe96972288ed84cdc788b22704b2bb82fdf9fc0a756f658440be/moto-1.3.6.tar.gz","pypi",,"moto","1.3.6",,"pypi","True","False","False","45","True","0.006688963210702341",
"https://files.pythonhosted.org/packages/80/fe/4564de08f174f3846364b3add8426d14cebee228f741c27e702b2877e85b/ipdb-0.11.tar.gz","pypi",,"ipdb","0.11",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/36/60/45f30390a38b1f92e0a8cf4de178cd7c2bc3f874c85430e40ccf99df8fe7/pysftp-0.2.9.tar.gz","pypi",,"pysftp","0.2.9",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/cd/37/39aca520918ce1935bea9c356bcbb7ed7e52ad4e31bff9b943dfc8e7115b/PyDispatcher-2.0.5.tar.gz","pypi",,"pydispatcher","2.0.5",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/00/a4/cd587b2b19f043b65bf33ceda2f6e4e6cdbd0ce18d01a52b9559781b1da6/Flask-Script-2.0.6.tar.gz","pypi",,"flask-script","2.0.6",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/4e/26/de91125c0d9e8947d48f387f4d1f2e7a22aa92a30771ad02f63a5653361b/PyHive-0.6.1.tar.gz","pypi",,"pyhive","0.6.1",,"pypi","False","False","True","45","True","0.0",
"https://files.pythonhosted.org/packages/e7/87/fc2ab653e628e2e51e00115bc9cb14c31afdd03acb710f137056a1c13f7c/dateparser-0.7.0.tar.gz","pypi",,"dateparser","0.7.0",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/51/e6/ddf9603d0a191a7b970c83c90106c94eb181f752df9f97892fb8db289f8e/PyAthenaJDBC-2.0.0.tar.gz","pypi",,"pyathenajdbc","2.0.0",,"pypi","True","False","False","45","True","0.03571428571428571",
"https://files.pythonhosted.org/packages/1e/c3/5d871afe625b97aabe8171a363625ac48f46d2f86d3ac161a07ccc8883aa/pytest-django-3.4.3.tar.gz","pypi",,"pytest-django","3.4.3",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/34/b9/d07195652ab494b026f7cb0341dd6e5f2e6e39be177abe05e2cec8bd46e4/django-appconf-1.0.2.tar.gz","pypi",,"django-appconf","1.0.2",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/9c/e2/1a3507af7c8f91f8a4975d651d4aeb6a846dfdf74713954186ade4205850/python-geohash-0.8.5.tar.gz","pypi",,"python-geohash","0.8.5",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/0d/f1/d2de7591e7dfc164d286fa16f051e6c0cf3141825586c3b04ae7cda7ac0f/EasyProcess-0.2.3.tar.gz","pypi",,"easyprocess","0.2.3",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/e8/e4/0dbb8735407189f00b33d84122b9be52c790c7c3b25286826f4e1bdb7bde/pycurl-7.43.0.2.tar.gz","pypi",,"pycurl","7.43.0.2",,"pypi","True","False","False","45","True","0.0047169811320754715",
"https://files.pythonhosted.org/packages/17/7a/683ce8d41b0b392199f1f6273a5cc81a0583b886e799786b7add5750817f/SecretStorage-3.1.0.tar.gz","pypi",,"secretstorage","3.1.0",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/30/c3/7bf7b51e79954f744675cec8a73ecba97282873e2f76cb422b471d3bcd7f/snowflake-connector-python-1.6.11.tar.gz","pypi",,"snowflake-connector-python","1.6.11",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/c1/fa/9387ff2c024051ec876072aba86fecbdb529470c451fbc42699a2230df5e/proto-google-cloud-spanner-admin-database-v1-0.15.3.tar.gz","pypi",,"proto-google-cloud-spanner-admin-database-v1","0.15.3",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/e7/ea/cf6300e8754ab38432bf7754defd2c6e05cca3d0cef7eedc895fb451e936/proto-google-cloud-spanner-v1-0.15.3.tar.gz","pypi",,"proto-google-cloud-spanner-v1","0.15.3",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/94/74/ff6bd062a26f971cd92f735449f47cefb94ef25b1051304cb54171c038f8/proto-google-cloud-spanner-admin-instance-v1-0.15.3.tar.gz","pypi",,"proto-google-cloud-spanner-admin-instance-v1","0.15.3",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/01/c4/98fbf678e810029be8078419f7bba626aafa2e81bc38748757db954c477c/dj-database-url-0.5.0.tar.gz","pypi",,"dj-database-url","0.5.0",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/af/f5/1dbc0269b87d1ac15761c051995da309a75b8db0dd2d50129b978f0cab08/pip-tools-3.1.0.tar.gz","pypi",,"pip-tools","3.1.0",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/c4/ab/b3800499ccec7f058fe080ae7f79207f9b498559edd1467d533a2126767c/cheroot-6.5.2.tar.gz","pypi",,"cheroot","6.5.2",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/5c/7f/76785554b19cc7edd61386a3bc70189f6a1c489c2567a91b9ddfd5c7631e/zeep-3.1.0.tar.gz","pypi",,"zeep","3.1.0",,"pypi","True","False","False","45","True","0.012987012987012988",
"https://files.pythonhosted.org/packages/b3/b6/0ae7a921028d6375e029aad13ea23476279bbf3e719cff483893516ec12e/scp-0.12.1.tar.gz","pypi",,"scp","0.12.1",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/27/67/f2a19a71e9bc2d460d75a6745f8de868ccdf99e6a56e5ad8e89e22d80b0d/tempora-1.13.tar.gz","pypi",,"tempora","1.13",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/48/a3/36d63f471cc676cd8b7125fcd85efc022bc04e111db32c33cd80e63ec19b/python-dotenv-0.9.1.tar.gz","pypi",,"python-dotenv","0.9.1",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/ab/8f/70f5babd4a6a7c6a471e834c53be3ee3c89a6b3b16d6a85b2d25f2dc2671/portend-2.3.tar.gz","pypi",,"portend","2.3",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/da/43/7ee9a154558a3e91e70e71769658c67243be455ab7091210570e5cf6c665/python-json-logger-0.1.9.tar.gz","pypi",,"python-json-logger","0.1.9",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/14/fc/ecf4e238bb601ff829068e5a72cd1bd67b0ee0ae379db172eb6a0779c6b6/line_profiler-2.1.2.tar.gz","pypi",,"line-profiler","2.1.2",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/a0/80/a1b81ef6a91a7d0a084d026d5b0e1dfe6d02637b0e248373c9179f0c2f4c/aws-xray-sdk-2.2.0.tar.gz","pypi",,"aws-xray-sdk","2.2.0",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/33/0c/ddb17571e061c655871ccbf76cdada55a31569327d21517de779d4887241/jsondiff-1.1.2.tar.gz","pypi",,"jsondiff","1.1.2",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/31/77/3781f65cafe55480b56914def99022a5d2965a4bb269655c89ef2f1de3cd/importlib-1.0.4.zip","pypi",,"importlib","1.0.4",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/46/03/07c4894aae38b0de52b52586b24bf189bb83e4ddabfe2e2c8f2419eec6f4/idna-ssl-1.1.0.tar.gz","pypi",,"idna-ssl","1.1.0",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/36/f4/9728ba01ccb2f55df9a5af029b48ba0aaca1081bbd7823ea2ee223ba7a42/cytoolz-0.9.0.1.tar.gz","pypi",,"cytoolz","0.9.0.1",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/30/95/d01fbd09ced38a16b7357a1d6cefe1327b9273885bffd6371cbec3e23af7/python-utils-2.3.0.tar.gz","pypi",,"python-utils","2.3.0",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/08/cf/2cb95efb78b0659ff1ed171e20db365647c4b1a58d53d67ccf8aec7c7734/SQLAlchemy-Utils-0.33.6.tar.gz","pypi",,"sqlalchemy-utils","0.33.6",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/7e/9e/ad8c5e8b2715736df200c0d1baf63d38044d9113145d86c4d53923a81919/azure-servicemanagement-legacy-0.20.6.zip","pypi",,"azure-servicemanagement-legacy","0.20.6",,"pypi","False","False","False","45","True","0.6333333333333333",
"https://files.pythonhosted.org/packages/c6/cf/da148350e6fe8ea923ac7e44a95bc1cde9cfcd2511e20b5e09a8393f68bc/graypy-0.3.1.tar.gz","pypi",,"graypy","0.3.1",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/f8/92/3afac9986bb640dcc8736a69841435af32c8e8ae3d069da560927a4e5eb3/geojson-2.4.1.tar.gz","pypi",,"geojson","2.4.1",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/7a/05/b3d1472885d8dc0606936ea5da0ccb1b4785682e78ab15e34ada24aea8d5/mpmath-1.0.0.tar.gz","pypi",,"mpmath","1.0.0",,"pypi","True","False","False","45","True","0.01098901098901099",
"https://files.pythonhosted.org/packages/e6/a4/727e26936e1d19eb97853ae48f4894029aba6d6b1cbb58239a651af64767/azure-cli-core-2.0.49.tar.gz","pypi",,"azure-cli-core","2.0.49",,"pypi","False","True","False","45","True","0.0",
"https://files.pythonhosted.org/packages/89/b3/56348f840201f3760f384d6687cbff440db1df7d4315a007b8d8a37a355a/django-rest-swagger-2.2.0.tar.gz","pypi",,"django-rest-swagger","2.2.0",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/26/34/0f3a5efac31f27fabce64645f8c609de9d925fe2915304d1a40f544cff0e/appnope-0.1.0.tar.gz","pypi",,"appnope","0.1.0",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/f0/e8/970c7a031b2d7f9a21fefaa8c9d5c38001f8f25055f4ffcb32b3dbecd1ea/glob2-0.6.tar.gz","pypi",,"glob2","0.6",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/fc/67/42c8e6240ca7eec0f242cd6ea12598f7f212bafef6b40f0e8b0783617200/django-model-utils-3.1.2.tar.gz","pypi",,"django-model-utils","3.1.2",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/7c/a5/32ea1bccd109af37b3d075d1862ef5e4e0ef187fbbfed9f98ce97d24f60b/msgpack-numpy-0.4.4.1.tar.gz","pypi",,"msgpack-numpy","0.4.4.1",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/d4/ad/d0cabee5c76545e3f9e77890094eef14ed5576cc5052e1768abd163ad786/progressbar2-3.38.0.tar.gz","pypi",,"progressbar2","3.38.0",,"pypi","True","False","False","45","True","0.0",
"https://files.pythonhosted.org/packages/91/9e/50af4bb0ab316fedc13ae87347a718c19698ba8a19e64a692dc30c5fc9db/PyGithub-1.43.2.tar.gz","pypi",,"pygithub","1.43.2",,"pypi","True","False","False","45","True","0.013138686131386862",
"https://files.pythonhosted.org/packages/b7/70/03dbb0f055ee97f7ddb6c6f11668f23a97b5884fdf4826a006ef91c5085c/cx_Oracle-7.0.0.tar.gz","pypi",,"cx-oracle","7.0.0",,"pypi","True","False","False","45","True","0.0",
